city,k_label,d,w,kappa
Amsterdam,2,46472779,0.005494505494505495,3
Amsterdam,2,7926245407,0.01098901098901099,3
Amsterdam,2,7920375542,0.008241758241758242,2
Amsterdam,2,8011011931,0.0027472527472527475,1
Amsterdam,2,46555663,0.005494505494505495,3
Amsterdam,2,2304048772,0.0027472527472527475,2
Amsterdam,2,46185495,0.024725274725274724,4
Amsterdam,2,46202403,0.260989010989011,2
Amsterdam,2,8792828688,0.046703296703296704,2
Amsterdam,2,46246148,0.04945054945054945,3
Amsterdam,2,1350096134,0.016483516483516484,3
Amsterdam,2,1976839543,0.17857142857142858,3
Amsterdam,2,46305900,0.04395604395604396,5
Amsterdam,2,6933008649,0.2664835164835165,5
Amsterdam,2,46346389,0.21703296703296704,2
Amsterdam,2,4628978320,0.15384615384615385,2
Amsterdam,2,46386984,0.23351648351648352,2
Amsterdam,2,26585460,0.21153846153846154,2
Amsterdam,2,46430099,0.11813186813186813,3
Amsterdam,2,46451017,0.07967032967032966,4
Amsterdam,2,46470161,0.0989010989010989,2
Amsterdam,2,5705913800,0.027472527472527472,2
Amsterdam,2,7916552429,0.008241758241758242,1
Amsterdam,2,1724068248,0.01098901098901099,3
Amsterdam,2,46173228,0.0027472527472527475,2
Amsterdam,2,46186730,0.03571428571428571,4
Amsterdam,2,46203826,0.008241758241758242,3
Amsterdam,2,401352873,0.005494505494505495,2
Amsterdam,2,295085734,0.0027472527472527475,2
Amsterdam,2,10894631392,0.0027472527472527475,1
Amsterdam,2,617025696,0.01098901098901099,2
Amsterdam,2,46307158,0.22527472527472528,3
Amsterdam,2,8745641794,0.06043956043956044,1
Amsterdam,2,1042870353,0.6071428571428571,1
Amsterdam,2,46363900,0.5192307692307693,3
Amsterdam,2,46389674,0.6923076923076923,3
Amsterdam,2,46405080,0.48626373626373626,3
Amsterdam,2,46428787,0.510989010989011,3
Amsterdam,2,46448859,0.2802197802197802,5
Amsterdam,2,46467741,0.024725274725274724,2
Amsterdam,2,7904736930,0.005494505494505495,2
Amsterdam,2,12713011080,0.01098901098901099,2
Amsterdam,2,46527401,0.01098901098901099,3
Amsterdam,2,46542758,0.03296703296703297,5
Amsterdam,2,46553708,0.008241758241758242,2
Amsterdam,2,6249848704,0.0027472527472527475,2
Amsterdam,2,2016695185,0.005494505494505495,2
Amsterdam,2,885659107,0.01098901098901099,3
Amsterdam,2,46248097,0.03021978021978022,1
Amsterdam,2,46268858,0.20054945054945056,3
Amsterdam,2,12987508333,0.1043956043956044,1
Amsterdam,2,5805453834,0.7252747252747253,3
Amsterdam,2,46325757,0.3626373626373626,50
Amsterdam,2,3416675263,0.23351648351648352,3
Amsterdam,2,8036446607,0.8296703296703297,3
Amsterdam,2,46383015,0.8763736263736264,1
Amsterdam,2,3175895405,1.0,1
Amsterdam,2,46427763,0.35714285714285715,3
Amsterdam,2,2102754850,0.019230769230769232,1
Amsterdam,2,7800918439,0.013736263736263736,3
Amsterdam,2,1499334820,0.019230769230769232,2
Amsterdam,2,46513195,0.04395604395604396,4
Amsterdam,2,46544791,0.005494505494505495,1
Amsterdam,2,46555017,0.03296703296703297,3
Amsterdam,2,10303268574,0.008241758241758242,2
Amsterdam,2,4541539713,0.005494505494505495,1
Amsterdam,2,12212407120,0.0027472527472527475,1
Amsterdam,2,11559496557,0.008241758241758242,3
Amsterdam,2,46268594,0.08516483516483517,4
Amsterdam,2,46285788,0.019230769230769232,5
Amsterdam,2,46306163,0.1813186813186813,2
Amsterdam,2,295693437,0.2692307692307692,5
Amsterdam,2,46345823,0.3708791208791209,4
Amsterdam,2,3188225066,0.2802197802197802,3
Amsterdam,2,442122363,0.521978021978022,2
Amsterdam,2,46404672,0.8626373626373627,2
Amsterdam,2,814763666,0.19230769230769232,3
Amsterdam,2,6796780752,0.03571428571428571,1
Amsterdam,2,8542668458,0.005494505494505495,2
Amsterdam,2,6066265670,0.03021978021978022,2
Amsterdam,2,46499694,0.016483516483516484,1
Amsterdam,2,6867794194,0.0027472527472527475,2
Amsterdam,2,810541337,0.005494505494505495,2
Amsterdam,2,4847860136,0.0027472527472527475,2
Amsterdam,2,456854630,0.024725274725274724,4
Amsterdam,2,46265190,0.18406593406593408,5
Amsterdam,2,460441709,0.12912087912087913,1
Amsterdam,2,12922375582,0.06318681318681318,2
Amsterdam,2,46326107,0.10164835164835165,2
Amsterdam,2,46345386,0.07692307692307693,3
Amsterdam,2,46361614,0.03021978021978022,2
Amsterdam,2,46385113,0.04395604395604396,2
Amsterdam,2,292241354,0.054945054945054944,2
Amsterdam,2,46431917,0.005494505494505495,1
Amsterdam,2,794301414,0.038461538461538464,1
Amsterdam,2,46467229,0.07142857142857142,1
Amsterdam,2,11962862993,0.03021978021978022,2
Amsterdam,2,12549240144,0.03296703296703297,1
Amsterdam,2,7552907634,0.0027472527472527475,2
Amsterdam,2,3167200102,0.005494505494505495,2
Amsterdam,2,2767260184,0.005494505494505495,2
Amsterdam,2,46563813,0.0027472527472527475,3
Amsterdam,2,46206669,0.005494505494505495,1
Amsterdam,2,2053253428,0.0027472527472527475,2
Amsterdam,2,636093337,0.01098901098901099,3
Amsterdam,2,8441540293,0.027472527472527472,1
Amsterdam,2,46304170,0.03571428571428571,3
Amsterdam,2,46325205,0.22802197802197802,2
Amsterdam,2,365875639,0.03571428571428571,4
Amsterdam,2,5896507775,0.07967032967032966,1
Amsterdam,2,46384590,0.0521978021978022,3
Amsterdam,2,46405687,0.03571428571428571,1
Amsterdam,2,46432836,0.01098901098901099,1
Amsterdam,2,46446857,0.04120879120879121,2
Amsterdam,2,46468710,0.054945054945054944,4
Amsterdam,2,46485066,0.046703296703296704,2
Amsterdam,2,46498380,0.024725274725274724,4
Amsterdam,2,46526413,0.06868131868131869,2
Amsterdam,2,46210174,0.0027472527472527475,2
Amsterdam,2,2882580890,0.02197802197802198,2
Amsterdam,2,46244938,0.02197802197802198,2
Amsterdam,2,46266650,0.013736263736263736,1
Amsterdam,2,12072406522,0.04395604395604396,1
Amsterdam,2,46304102,0.054945054945054944,3
Amsterdam,2,46325460,0.09065934065934066,3
Amsterdam,2,4743959148,0.07692307692307693,1
Amsterdam,2,11224390095,0.04945054945054945,2
Amsterdam,2,2262683375,0.03571428571428571,1
Amsterdam,2,46404755,0.008241758241758242,2
Amsterdam,2,46424348,0.005494505494505495,2
Amsterdam,2,46445293,0.046703296703296704,3
Amsterdam,2,46466887,0.06868131868131869,3
Amsterdam,2,46485162,0.024725274725274724,3
Amsterdam,2,262890788,0.0027472527472527475,1
Amsterdam,2,11293422861,0.016483516483516484,1
Amsterdam,2,46264173,0.01098901098901099,1
Amsterdam,2,2801224787,0.008241758241758242,2
Amsterdam,2,46303183,0.15384615384615385,4
Amsterdam,2,2822146021,0.2967032967032967,2
Amsterdam,2,2348249485,0.37362637362637363,50
Amsterdam,2,46360124,0.10989010989010989,1
Amsterdam,2,1715273753,0.06868131868131869,1
Amsterdam,2,46404184,0.008241758241758242,3
Amsterdam,2,46420912,0.0027472527472527475,2
Amsterdam,2,6904057007,0.03021978021978022,1
Amsterdam,2,46460895,0.01098901098901099,3
Amsterdam,2,6537188447,0.008241758241758242,2
Amsterdam,2,10555373720,0.019230769230769232,1
Amsterdam,2,46535755,0.0027472527472527475,3
Amsterdam,2,46183572,0.02197802197802198,50
Amsterdam,2,46183572,0.008241758241758242,50
Amsterdam,2,46183572,0.005494505494505495,50
Amsterdam,2,12655469626,0.0027472527472527475,1
Amsterdam,2,12022263753,0.0027472527472527475,1
Amsterdam,2,46283936,0.08791208791208792,3
Amsterdam,2,46302228,0.019230769230769232,3
Amsterdam,2,46322722,0.024725274725274724,3
Amsterdam,2,2013949658,0.3269230769230769,4
Amsterdam,2,46361012,0.08241758241758242,3
Amsterdam,2,46381772,0.03021978021978022,2
Amsterdam,2,6949019795,0.10714285714285714,2
Amsterdam,2,46415865,0.0027472527472527475,2
Amsterdam,2,10584629971,0.39285714285714285,0
Amsterdam,2,46512176,0.0027472527472527475,2
Amsterdam,2,46183572,0.02197802197802198,50
Amsterdam,2,46183572,0.0027472527472527475,50
Amsterdam,2,46183572,0.01098901098901099,50
Amsterdam,2,46183572,0.09065934065934066,50
Amsterdam,2,1525015190,0.0027472527472527475,1
Amsterdam,2,1525015190,0.016483516483516484,1
Amsterdam,2,46245091,0.02197802197802198,2
Amsterdam,2,46262650,0.0027472527472527475,2
Amsterdam,2,46283554,0.024725274725274724,1
Amsterdam,2,46301596,0.0027472527472527475,4
Amsterdam,2,9994804154,0.019230769230769232,1
Amsterdam,2,46342860,0.04120879120879121,3
Amsterdam,2,46361036,0.016483516483516484,3
Amsterdam,2,46383470,0.005494505494505495,1
Amsterdam,2,12631632169,0.019230769230769232,1
Amsterdam,2,4333085459,0.027472527472527472,4
Amsterdam,2,46483761,0.054945054945054944,4
Amsterdam,2,46511089,0.01098901098901099,3
Amsterdam,2,8942712546,0.0027472527472527475,2
Amsterdam,2,46183572,0.016483516483516484,50
Amsterdam,2,46183572,0.008241758241758242,50
Amsterdam,2,46183572,0.008241758241758242,50
Amsterdam,2,1525015190,0.008241758241758242,1
Amsterdam,2,1525015190,0.1565934065934066,1
Amsterdam,2,1525015190,0.024725274725274724,1
Amsterdam,2,1525015190,0.0027472527472527475,1
Amsterdam,2,46245850,0.0027472527472527475,2
Amsterdam,2,7124646368,0.019230769230769232,1
Amsterdam,2,4821599020,0.01098901098901099,1
Amsterdam,2,46342863,0.005494505494505495,2
Amsterdam,2,1833960246,0.0027472527472527475,1
Amsterdam,2,5213036077,0.027472527472527472,1
Amsterdam,2,46483277,0.09615384615384616,4
Amsterdam,2,6149973645,0.01098901098901099,3
Amsterdam,2,46183572,0.02197802197802198,50
Amsterdam,2,46183572,0.01098901098901099,50
Amsterdam,2,1525015190,0.016483516483516484,1
Amsterdam,2,1525015190,0.04120879120879121,1
Amsterdam,2,3295119971,0.1510989010989011,1
Amsterdam,2,6472987925,0.0027472527472527475,2
Amsterdam,2,4921687164,0.005494505494505495,2
Amsterdam,2,46359172,0.01098901098901099,2
Amsterdam,2,9794426407,0.0027472527472527475,1
Amsterdam,2,8718272188,0.0027472527472527475,2
Amsterdam,2,1420479344,0.0027472527472527475,1
Amsterdam,2,46483810,0.01098901098901099,3
Amsterdam,2,46183572,0.005494505494505495,50
Amsterdam,2,1525015190,0.0027472527472527475,1
Amsterdam,2,1525015190,0.027472527472527472,1
Amsterdam,2,46241980,0.008241758241758242,3
Amsterdam,2,1511600045,0.005494505494505495,1
Amsterdam,2,1673410150,0.02197802197802198,2
Amsterdam,2,3752782350,0.008241758241758242,2
Amsterdam,2,46463601,0.0027472527472527475,2
Amsterdam,2,46241980,0.0027472527472527475,3
Amsterdam,2,46247628,0.054945054945054944,50
Amsterdam,2,46247628,0.016483516483516484,50
Amsterdam,2,5856758093,0.005494505494505495,2
Amsterdam,2,1585496185,0.008241758241758242,3
Amsterdam,2,10006078012,0.0027472527472527475,1
Amsterdam,2,3295119971,0.02197802197802198,1
Amsterdam,2,46241980,0.019230769230769232,3
Amsterdam,2,46247628,0.0027472527472527475,50
Amsterdam,2,46247628,0.0521978021978022,50
Amsterdam,2,46247628,0.013736263736263736,50
Amsterdam,2,46248282,0.008241758241758242,3
Amsterdam,2,1638916771,0.013736263736263736,2
Amsterdam,2,46375408,0.0027472527472527475,1
Amsterdam,2,46241980,0.005494505494505495,3
Amsterdam,2,46247628,0.0027472527472527475,50
Amsterdam,2,7880730309,0.0027472527472527475,1
Amsterdam,2,5859007113,0.04395604395604396,1
Amsterdam,2,46336052,0.03021978021978022,1
Amsterdam,2,10058947369,0.0027472527472527475,2
Amsterdam,2,9861343403,0.008241758241758242,1
Amsterdam,2,7880730309,0.0027472527472527475,1
Amsterdam,2,7880730309,0.0027472527472527475,1
Amsterdam,2,5852185311,0.0521978021978022,1
Amsterdam,2,46336665,0.0027472527472527475,1
Amsterdam,2,11029570311,0.0027472527472527475,2
Amsterdam,2,7880730309,0.0027472527472527475,1
Amsterdam,2,75665280,0.04395604395604396,1
Amsterdam,2,5171787622,0.0027472527472527475,1
Amsterdam,2,7880730309,0.0027472527472527475,1
Amsterdam,2,1263124731,0.03296703296703297,1
Amsterdam,2,2396583192,0.0027472527472527475,2
Amsterdam,2,7880730309,0.0027472527472527475,1
Amsterdam,2,8699225628,0.005494505494505495,1
Amsterdam,2,10204872903,0.0027472527472527475,1
Amsterdam,3,7889568436,0.0027472527472527475,1
Amsterdam,3,1359387752,0.005494505494505495,1
Amsterdam,3,1359387759,0.01098901098901099,1
Amsterdam,3,46547509,0.005494505494505495,1
Amsterdam,3,1764586015,0.008241758241758242,2
Amsterdam,3,46410367,0.0027472527472527475,2
Amsterdam,3,46315539,0.0027472527472527475,2
Amsterdam,3,830007801,0.0027472527472527475,3
Amsterdam,3,4729918422,0.01098901098901099,1
Amsterdam,3,1224210135,0.0027472527472527475,2
Amsterdam,3,46276656,0.0027472527472527475,2
Amsterdam,3,46315759,0.0027472527472527475,2
Amsterdam,3,10775555727,0.07142857142857142,4
Amsterdam,3,10799514722,0.0027472527472527475,1
Amsterdam,3,46478508,0.008241758241758242,2
Amsterdam,3,1025242720,0.0027472527472527475,2
Amsterdam,3,46291576,0.04120879120879121,4
Amsterdam,3,46312105,0.04945054945054945,2
Amsterdam,3,1027384965,0.005494505494505495,3
Amsterdam,3,11029986849,0.0027472527472527475,2
Amsterdam,3,46472711,0.005494505494505495,2
Amsterdam,3,46254018,0.01098901098901099,2
Amsterdam,3,46296489,0.03571428571428571,5
Amsterdam,3,1625112157,0.027472527472527472,2
Amsterdam,3,46335125,0.02197802197802198,1
Amsterdam,3,46351114,0.024725274725274724,2
Amsterdam,3,46413366,0.013736263736263736,5
Amsterdam,3,46436216,0.005494505494505495,4
Amsterdam,3,46476375,0.03021978021978022,3
Amsterdam,3,46548744,0.0027472527472527475,2
Amsterdam,3,46292887,0.005494505494505495,4
Amsterdam,3,1991478008,0.2692307692307692,3
Amsterdam,3,504576044,0.008241758241758242,2
Amsterdam,3,2821156914,0.013736263736263736,6
Amsterdam,3,618378796,0.016483516483516484,3
Amsterdam,3,7883614520,0.005494505494505495,2
Amsterdam,3,46520014,0.0027472527472527475,2
Amsterdam,3,46548464,0.0027472527472527475,2
Amsterdam,3,748723148,0.054945054945054944,3
Amsterdam,3,46292054,0.0027472527472527475,3
Amsterdam,3,46310733,0.0521978021978022,4
Amsterdam,3,9476330484,0.005494505494505495,4
Amsterdam,3,2821156677,0.0027472527472527475,2
Amsterdam,3,46415227,0.008241758241758242,4
Amsterdam,3,10128214173,0.0027472527472527475,1
Amsterdam,3,7887074221,0.005494505494505495,1
Amsterdam,3,46233564,0.005494505494505495,2
Amsterdam,3,46273301,0.0027472527472527475,4
Amsterdam,3,4742151382,0.005494505494505495,3
Amsterdam,3,46332375,0.0027472527472527475,3
Amsterdam,3,4799100471,0.0027472527472527475,2
Amsterdam,3,7476552784,0.027472527472527472,6
Amsterdam,3,46433459,0.1620879120879121,3
Amsterdam,3,6459278056,0.0027472527472527475,3
Amsterdam,3,420241704,0.016483516483516484,2
Amsterdam,3,5274990069,0.0027472527472527475,50
Amsterdam,3,1596178397,0.005494505494505495,1
Amsterdam,3,46311892,0.1043956043956044,4
Amsterdam,3,46331939,0.03021978021978022,3
Amsterdam,3,2012191835,0.008241758241758242,3
Amsterdam,3,46366150,0.0027472527472527475,2
Amsterdam,3,1587421936,0.008241758241758242,2
Amsterdam,3,46434295,0.07417582417582418,3
Amsterdam,3,46471597,0.005494505494505495,2
Amsterdam,3,46489067,0.005494505494505495,1
Amsterdam,3,8116544761,0.0027472527472527475,2
Amsterdam,3,1575311685,0.005494505494505495,2
Amsterdam,3,4053664514,0.0027472527472527475,3
Amsterdam,3,46311221,0.013736263736263736,4
Amsterdam,3,330033173,0.01098901098901099,2
Amsterdam,3,2012191567,0.04120879120879121,4
Amsterdam,3,46366674,0.02197802197802198,3
Amsterdam,3,8340035244,0.016483516483516484,1
Amsterdam,3,46410025,0.008241758241758242,5
Amsterdam,3,46432455,0.09615384615384616,3
Amsterdam,3,6459263732,0.005494505494505495,4
Amsterdam,3,2028093778,0.038461538461538464,3
Amsterdam,3,1032858490,0.0027472527472527475,2
Amsterdam,3,8177207459,0.005494505494505495,3
Amsterdam,3,8163946870,0.0027472527472527475,1
Amsterdam,3,10693951339,0.02197802197802198,1
Amsterdam,3,303203391,0.013736263736263736,2
Amsterdam,3,46291715,0.03571428571428571,3
Amsterdam,3,46314364,0.019230769230769232,4
Amsterdam,3,46329410,0.0027472527472527475,3
Amsterdam,3,46348398,0.016483516483516484,2
Amsterdam,3,46367399,0.005494505494505495,5
Amsterdam,3,46390320,0.02197802197802198,4
Amsterdam,3,46410375,0.06043956043956044,2
Amsterdam,3,11431874081,0.0027472527472527475,1
Amsterdam,3,46473657,0.016483516483516484,1
Amsterdam,3,3037038658,0.0027472527472527475,4
Amsterdam,3,8307365174,0.013736263736263736,4
Amsterdam,3,46514542,0.0027472527472527475,2
Amsterdam,3,922662498,0.0027472527472527475,2
Amsterdam,3,10585373288,0.0027472527472527475,1
Amsterdam,3,46249143,0.008241758241758242,1
Amsterdam,3,46268854,0.005494505494505495,2
Amsterdam,3,46289604,0.12362637362637363,2
Amsterdam,3,46310386,0.013736263736263736,3
Amsterdam,3,2772719489,0.008241758241758242,2
Amsterdam,3,46371106,0.024725274725274724,4
Amsterdam,3,3300515578,0.07142857142857142,5
Amsterdam,3,46411017,0.16483516483516483,1
Amsterdam,3,46435511,0.04395604395604396,3
Amsterdam,3,1615543977,0.016483516483516484,4
Amsterdam,3,46468706,0.01098901098901099,4
Amsterdam,3,1718573622,0.016483516483516484,2
Amsterdam,3,8439295219,0.0027472527472527475,4
Amsterdam,3,46514806,0.0027472527472527475,3
Amsterdam,3,46173879,0.008241758241758242,2
Amsterdam,3,46188193,0.0027472527472527475,3
Amsterdam,3,46209547,0.01098901098901099,2
Amsterdam,3,46226051,0.005494505494505495,2
Amsterdam,3,46249918,0.013736263736263736,1
Amsterdam,3,280989731,0.06868131868131869,3
Amsterdam,3,46288279,0.12637362637362637,2
Amsterdam,3,46309533,0.08516483516483517,5
Amsterdam,3,46330371,0.10989010989010989,4
Amsterdam,3,46348429,0.08516483516483517,4
Amsterdam,3,46369747,0.027472527472527472,4
Amsterdam,3,46389668,0.17582417582417584,1
Amsterdam,3,940042043,0.06043956043956044,1
Amsterdam,3,46429656,0.13186813186813187,4
Amsterdam,3,1284046432,0.013736263736263736,3
Amsterdam,3,7886095726,0.005494505494505495,1
Amsterdam,3,7997216056,0.005494505494505495,2
Amsterdam,3,46187415,0.0027472527472527475,4
Amsterdam,3,46232048,0.013736263736263736,2
Amsterdam,3,6239303038,0.005494505494505495,1
Amsterdam,3,46269468,0.0521978021978022,4
Amsterdam,3,46289304,0.04945054945054945,4
Amsterdam,3,46308006,0.03021978021978022,3
Amsterdam,3,46328500,0.14835164835164835,1
Amsterdam,3,2311089467,0.38186813186813184,5
Amsterdam,3,46365716,0.21153846153846154,4
Amsterdam,3,1624052875,0.08516483516483517,5
Amsterdam,3,46410072,0.08516483516483517,4
Amsterdam,3,5911917067,0.016483516483516484,2
Amsterdam,3,46450028,0.04120879120879121,3
Amsterdam,3,7944358639,0.0027472527472527475,3
Amsterdam,3,46173882,0.0027472527472527475,4
Amsterdam,3,46187268,0.08791208791208792,3
Amsterdam,3,46203773,0.03571428571428571,3
Amsterdam,3,7093136772,0.09065934065934066,2
Amsterdam,3,3898433611,0.038461538461538464,2
Amsterdam,3,46270689,0.03296703296703297,3
Amsterdam,3,46287877,0.01098901098901099,6
Amsterdam,3,46307544,0.08791208791208792,7
Amsterdam,3,46322718,0.019230769230769232,3
Amsterdam,3,46346468,0.07142857142857142,3
Amsterdam,3,7042586056,0.5741758241758241,3
Amsterdam,3,2296170442,0.12637362637362637,5
Amsterdam,3,1891957960,0.11813186813186813,2
Amsterdam,3,4625767495,0.08241758241758242,4
Amsterdam,3,3306416557,0.10989010989010989,4
Amsterdam,3,46472779,0.005494505494505495,4
Amsterdam,3,7926245407,0.01098901098901099,3
Amsterdam,3,7920375542,0.008241758241758242,2
Amsterdam,3,8011011931,0.0027472527472527475,1
Amsterdam,3,46555663,0.005494505494505495,4
Amsterdam,3,2304048772,0.0027472527472527475,3
Amsterdam,3,46185495,0.024725274725274724,5
Amsterdam,3,46202403,0.260989010989011,3
Amsterdam,3,8792828688,0.046703296703296704,3
Amsterdam,3,46246148,0.04945054945054945,3
Amsterdam,3,1350096134,0.016483516483516484,5
Amsterdam,3,1976839543,0.17857142857142858,3
Amsterdam,3,46305900,0.04395604395604396,5
Amsterdam,3,6933008649,0.2664835164835165,6
Amsterdam,3,46346389,0.21703296703296704,3
Amsterdam,3,4628978320,0.15384615384615385,3
Amsterdam,3,46386984,0.23351648351648352,2
Amsterdam,3,26585460,0.21153846153846154,2
Amsterdam,3,46430099,0.11813186813186813,5
Amsterdam,3,46451017,0.07967032967032966,4
Amsterdam,3,46470161,0.0989010989010989,3
Amsterdam,3,5705913800,0.027472527472527472,2
Amsterdam,3,7916552429,0.008241758241758242,1
Amsterdam,3,1724068248,0.01098901098901099,5
Amsterdam,3,46173228,0.0027472527472527475,2
Amsterdam,3,46186730,0.03571428571428571,4
Amsterdam,3,46203826,0.008241758241758242,3
Amsterdam,3,401352873,0.005494505494505495,2
Amsterdam,3,295085734,0.0027472527472527475,2
Amsterdam,3,10894631392,0.0027472527472527475,2
Amsterdam,3,617025696,0.01098901098901099,2
Amsterdam,3,46307158,0.22527472527472528,3
Amsterdam,3,8745641794,0.06043956043956044,2
